9,0901,1,3,7,3,7,1,0,0,0
9,0901,1,4,11,3,7,1,0,0,0
9,0901,1,4,12,3,7,1,1,0,1
9,0901,1,4,13,5,4,1,0,0,0
9,0901,1,4,18,3,7,1,0,0,0
9,0901,1,4,16,3,7,1,0,0,0
9,0901,1,5,7,5,4,1,1,0,1
9,0901,1,5,8,3,7,1,2,0,2
9,0901,1,5,10,1,3,1,1,0,1
9,0901,1,5,12,1,3,1,1,0,1
9,0901,1,5,16,3,2,1,1,0,1
9,0901,1,5,17,3,2,1,3,0,3
9,0901,1,5,20,3,3,1,2,0,2
9,0901,1,5,21,3,7,1,1,0,1
9,0901,1,5,20,3,7,1,0,0,0
9,0901,1,5,22,5,4,1,1,0,1
9,0901,1,5,20,1,3,1,0,1,1
9,0901,1,6,16,5,4,1,0,0,0
9,0901,1,6,14,1,3,1,1,0,1
9,0901,1,6,21,3,7,1,4,0,4
9,0901,1,6,10,3,7,1,0,0,0
9,0901,1,6,5,7,3,1,0,0,0
9,0901,1,6,9,3,7,1,1,0,1
9,0901,1,6,23,4,3,1,1,0,1
9,0901,1,6,17,7,3,1,0,0,0
9,0901,1,6,16,3,3,1,0,1,1
9,0901,1,6,21,1,3,1,0,1,1
9,0901,1,6,1,2,3,1,1,0,1
9,0901,1,6,3,3,7,1,0,0,0
9,0901,1,6,2,4,3,1,2,0,2
9,0901,1,6,5,4,3,1,0,0,0
9,0901,1,6,5,4,3,1,0,0,0
9,0901,1,6,10,1,3,1,2,0,2
9,0901,1,6,11,4,2,1,0,0,0
9,0901,1,7,1,4,3,1,0,0,0
9,0901,1,7,2,7,3,1,0,0,0
9,0901,1,7,14,3,7,1,0,0,0
9,0901,1,7,15,3,7,1,0,0,0
9,0901,1,7,16,3,2,1,0,0,0
9,0901,1,7,14,4,4,1,0,0,0
9,0901,1,7,8,1,7,1,1,0,1
9,0901,1,7,3,4,3,1,0,0,0
9,0901,1,7,18,3,7,1,2,0,2
9,0901,1,1,8,3,2,1,1,0,1
9,0901,1,1,13,3,7,1,4,0,4
9,0901,1,1,10,3,4,1,0,0,0
9,0901,1,1,10,3,7,1,3,0,3
9,0901,1,1,16,1,3,1,1,0,1
9,0901,1,1,15,1,3,1,1,0,1
9,0901,1,1,15,1,3,1,1,0,1
9,0901,1,1,15,3,1,1,0,0,0
9,0901,1,1,17,1,3,1,1,0,1
9,0901,1,1,18,4,3,1,0,0,0
9,0901,1,2,7,3,7,1,1,0,1
9,0901,1,2,10,3,2,1,0,0,0
9,0901,1,2,9,4,3,1,2,0,2
9,0901,1,2,16,3,2,1,1,0,1
9,0901,1,2,16,1,3,1,1,0,1
9,0901,1,2,3,3,4,1,0,0,0
9,0901,1,2,14,3,7,1,1,0,1
9,0901,1,2,23,3,4,1,1,0,1
9,0901,1,2,9,3,2,1,0,0,0
9,0901,1,2,20,1,3,1,1,0,1
9,0901,1,3,10,1,3,1,1,0,1
9,0901,1,3,12,3,2,1,0,0,0
9,0901,1,3,19,3,7,1,3,0,3
9,0901,1,3,9,1,3,1,1,0,1
9,0901,1,3,7,3,7,1,0,0,0
9,0901,1,3,9,4,3,1,0,0,0
9,0901,1,3,8,5,4,1,0,0,0
9,0901,1,3,15,3,7,1,0,0,0
9,0901,1,4,4,7,7,1,1,0,1
9,0901,1,4,8,1,3,1,1,0,1
9,0901,1,4,0,4,3,1,0,0,0
9,0901,1,4,21,4,4,1,0,0,0
9,0901,1,4,15,3,2,1,0,0,0
9,0901,1,4,10,4,3,1,0,0,0
9,0901,1,4,9,1,5,1,1,0,1
9,0901,1,4,8,1,5,1,1,0,1
9,0901,1,5,0,4,3,1,0,0,0
9,0901,1,5,7,1,3,1,1,0,1
9,0901,1,5,10,2,3,1,1,0,1
9,0901,1,5,13,3,7,1,1,0,1
9,0901,1,5,13,1,3,1,1,0,1
9,0901,1,5,14,3,7,1,1,0,1
9,0901,1,5,22,3,7,1,2,0,2
9,0901,1,5,21,4,3,1,1,0,1
9,0901,1,5,23,3,7,1,1,0,1
9,0901,1,6,20,1,3,1,2,0,2
9,0901,1,6,0,3,7,1,1,0,1
9,0901,1,6,1,4,3,1,0,0,0
9,0901,1,6,6,4,3,1,0,0,0
9,0901,1,6,8,3,2,1,1,0,1
9,0901,1,6,13,3,2,1,2,0,2
9,0901,1,6,11,4,3,1,1,0,1
9,0901,1,6,11,3,4,1,1,0,1
9,0901,1,6,10,8,3,1,0,0,0
9,0901,1,6,10,1,3,1,1,0,1
9,0901,1,6,15,4,3,1,2,0,2
9,0901,1,6,14,3,7,1,1,0,1
9,0901,1,6,21,5,1,1,0,0,0
9,0901,1,6,23,4,1,1,0,0,0
9,0901,1,6,20,3,2,1,2,0,2
9,0901,1,7,0,1,3,1,1,0,1
9,0901,1,7,1,3,7,1,1,0,1
9,0901,1,7,2,3,4,1,1,0,1
9,0901,1,7,2,3,1,1,2,0,2
9,0901,1,7,4,4,3,1,1,0,1
9,0901,1,7,6,4,3,1,0,0,0
9,0901,1,7,7,6,6,1,2,0,2
9,0901,1,7,10,4,1,1,1,0,1
9,0901,1,7,12,3,7,1,0,0,0
9,0901,1,7,10,5,4,1,0,0,0
9,0901,1,7,8,3,7,1,1,0,1
9,0901,1,7,1,4,3,1,0,0,0
9,0901,1,7,20,4,10,1,1,0,1
9,0901,1,7,23,3,7,1,0,0,0
9,0901,1,7,23,3,7,1,0,0,0
9,0901,1,1,18,3,7,1,1,0,1
9,0901,1,1,23,3,7,1,1,0,1
9,0901,1,1,17,3,7,1,1,0,1
9,0901,1,2,6,3,4,1,2,0,2
9,0901,1,2,11,1,4,1,2,0,2
9,0901,1,2,16,3,4,1,1,0,1
9,0901,1,2,15,5,4,1,0,0,0
9,0901,1,2,17,3,2,1,1,0,1
9,0901,1,2,9,5,4,1,0,0,0
9,0901,1,2,10,3,7,1,0,0,0
9,0901,1,2,11,1,3,1,1,0,1
9,0901,1,2,9,1,4,1,1,0,1
9,0901,1,3,19,1,3,1,1,0,1
9,0901,1,3,23,3,7,1,3,0,3
9,0901,1,3,15,3,7,1,2,0,2
9,0901,1,3,17,4,3,1,1,0,1
9,0901,1,3,17,3,7,1,1,0,1
9,0901,1,3,18,3,2,1,1,0,1
9,0901,1,3,23,3,7,1,1,0,1
9,0901,1,3,22,3,4,1,0,0,0
9,0901,1,3,15,5,4,1,0,0,0
9,0901,1,4,0,3,7,1,4,0,4
9,0901,1,4,7,4,3,1,0,0,0
9,0901,1,4,9,3,7,1,1,0,1
9,0901,1,4,12,4,3,1,0,0,0
9,0901,1,4,15,1,3,1,2,0,2
9,0901,1,4,17,3,4,1,1,0,1
9,0901,1,4,16,1,3,1,1,0,1
9,0901,1,5,0,3,2,1,1,0,1
9,0901,1,5,19,4,3,1,2,0,2
9,0901,1,5,12,3,7,1,0,0,0
9,0901,1,5,8,3,4,1,1,0,1
9,0901,1,5,6,3,2,1,1,0,1
9,0901,1,5,15,1,3,1,1,0,1
9,0901,1,5,19,1,1,1,2,0,2
9,0901,1,5,20,3,2,1,2,0,2
9,0901,1,6,12,3,7,1,1,0,1
9,0901,1,6,16,4,1,1,1,0,1
9,0901,1,6,13,3,7,1,1,0,1
9,0901,1,6,16,5,4,1,0,0,0
9,0901,1,6,16,5,4,1,1,0,1
9,0901,1,6,13,5,4,1,0,0,0
9,0901,1,6,11,3,7,1,1,0,1
9,0901,1,6,5,4,3,1,0,0,0
9,0901,1,6,5,4,3,1,0,0,0
9,0901,1,6,3,4,3,1,1,0,1
9,0901,1,6,2,3,4,1,2,0,2
9,0901,1,6,0,3,2,1,0,0,0
9,0901,1,7,1,3,7,1,2,0,2
9,0901,1,7,0,3,2,1,0,0,0
9,0901,1,7,1,3,1,1,1,0,1
9,0901,1,7,8,1,3,1,1,0,1
9,0901,1,7,4,3,7,1,3,1,4
9,0901,1,7,8,4,1,1,1,0,1
9,0901,1,7,13,5,4,1,1,0,1
9,0901,1,7,3,7,3,1,0,0,0
9,0901,1,7,4,4,4,1,0,0,0
9,0901,1,7,19,1,3,1,1,0,1
9,0901,1,7,15,5,4,1,2,0,2
9,0910,1,5,4,1,4,1,1,0,1
9,0906,1,5,5,3,7,1,1,0,1
9,0911,1,5,7,2,4,2,1,0,1
9,0910,1,5,6,1,4,2,0,0,0
9,0906,1,5,5,7,4,1,1,0,1
9,0919,1,5,8,3,2,2,1,0,1
9,0901,1,5,3,4,4,1,0,0,0
9,0907,1,5,15,4,4,1,0,0,0
9,0916,1,5,2,3,5,1,0,0,0
9,0910,1,5,23,1,4,2,1,0,1
9,0910,1,6,2,2,4,1,1,0,1
9,0920,1,5,21,3,4,2,2,0,2
9,0901,1,5,17,4,4,2,0,0,0
9,0920,1,5,12,1,4,2,1,0,1
9,0904,1,5,3,3,7,1,2,0,2
9,0906,1,5,19,3,2,2,2,1,3
9,0916,1,6,8,3,7,1,1,0,1
9,0918,1,5,8,7,4,1,0,0,0
9,0910,1,5,16,5,4,2,1,0,1
9,0916,1,6,7,6,4,1,1,0,1
9,0907,1,5,13,1,4,1,1,0,1
9,0910,1,5,19,3,4,1,1,0,1
9,0901,1,6,13,7,1,1,11,2,13
9,0920,1,6,17,1,4,2,1,0,1
9,0901,1,6,18,3,4,1,0,0,0
9,0919,1,6,11,7,4,2,3,0,3
9,0901,1,6,20,7,4,1,4,0,4
9,0907,1,6,22,8,4,1,0,0,0
9,0904,1,7,0,1,9,2,1,0,1
9,0907,1,7,8,1,4,1,0,1,1
9,0927,1,6,11,7,4,2,0,0,0
9,0910,1,7,5,3,4,2,3,0,3
9,0909,1,7,4,4,4,1,0,0,0
9,0901,1,7,12,3,4,2,0,0,0
9,0901,1,7,15,3,4,2,0,0,0
9,0907,1,7,20,6,4,1,0,0,0
9,0901,1,7,10,5,4,2,0,0,0
9,0901,1,1,0,4,4,2,1,0,1
9,0907,1,1,0,3,4,1,0,0,0
9,0907,1,7,23,3,4,1,0,0,0
9,0907,1,7,22,3,4,2,2,0,2
9,0914,1,5,12,7,4,2,0,0,0
9,0928,1,5,2,1,4,2,1,0,1
9,0911,1,7,21,1,4,2,0,0,0
9,0911,1,7,11,1,5,2,2,0,2
9,0911,1,7,13,7,4,2,0,0,0
9,0916,1,1,10,4,4,1,1,1,2
9,0906,1,1,9,1,5,1,1,0,1
9,0907,1,1,11,3,2,1,1,0,1
9,0907,1,1,18,3,2,1,1,0,1
9,0901,1,1,15,3,4,2,0,0,0
9,0907,1,1,20,1,10,2,0,0,0
9,0920,1,2,3,3,4,2,0,0,0
9,0910,1,1,10,3,4,1,2,0,2
9,0907,1,1,20,1,10,2,2,0,2
9,0910,1,2,9,3,4,1,1,0,1
9,0919,1,2,12,3,4,2,1,0,1
9,0924,1,2,6,3,7,1,1,0,1
9,0916,1,2,17,2,4,1,1,0,1
9,0910,1,2,21,2,4,1,1,0,1
9,0909,1,2,16,5,4,2,1,0,1
9,0928,1,2,9,7,4,2,0,0,0
9,0906,1,3,14,3,4,1,0,0,0
9,0907,1,3,20,3,4,1,0,0,0
9,0907,1,3,22,4,4,1,0,0,0
9,0925,1,3,13,3,4,2,4,1,5
9,0906,1,3,20,3,7,1,0,0,0
9,0901,1,4,0,5,4,1,0,0,0
9,0910,1,4,12,1,4,1,1,0,1
9,0901,1,4,13,7,4,2,6,0,6
9,0908,1,4,21,5,4,1,1,0,1
9,0918,1,4,15,2,4,2,1,0,1
9,0908,1,4,22,5,4,1,1,1,2
9,0911,1,4,16,8,10,1,0,0,0
9,0908,1,5,15,2,4,2,1,0,1
9,0911,1,5,15,3,4,2,0,0,0
9,0901,1,6,12,7,2,1,5,0,5
9,0920,1,4,12,1,4,1,2,0,2
9,0907,1,6,12,3,7,1,0,0,0
9,0907,1,6,21,1,4,1,1,0,1
9,0907,1,7,1,1,4,1,1,0,1
9,0910,1,6,23,1,4,2,1,1,2
9,0901,1,7,1,4,4,1,0,0,0
9,0920,1,5,14,7,4,2,0,0,0
9,0910,1,6,8,3,7,1,1,0,1
9,0911,1,6,11,1,4,2,4,1,5
9,0910,1,6,0,4,4,1,0,0,0
9,0902,1,5,23,3,4,2,1,2,3
9,0911,1,7,7,1,4,1,0,0,0
9,0902,1,6,2,3,4,2,1,1,2
9,0916,1,7,6,3,4,1,2,0,2
9,0910,1,7,18,3,7,1,1,0,1
9,0901,1,7,21,3,4,2,0,0,0
9,0911,1,7,16,3,2,2,2,0,2
9,0910,1,7,13,4,4,1,0,0,0
9,0907,1,1,9,6,4,1,2,0,2
9,0907,1,1,8,4,4,1,0,0,0
9,0912,1,4,19,3,2,2,2,0,2
9,0907,1,1,9,3,4,1,1,0,1
9,0901,1,1,8,3,2,1,0,0,0
9,0910,1,1,10,5,4,2,1,0,1
9,0911,1,1,10,3,7,2,1,0,1
9,0916,1,1,16,3,4,1,0,0,0
9,0920,1,1,17,3,4,2,2,0,2
9,0901,1,2,7,4,4,1,1,0,1
9,0907,1,2,8,3,4,1,0,0,0
9,0909,1,1,23,7,4,2,1,0,1
9,0910,1,2,9,1,4,1,1,0,1
9,0921,1,1,19,3,4,1,1,0,1
9,0910,1,2,13,1,4,1,0,0,0
9,0912,1,7,17,3,4,1,0,0,0
9,0907,1,2,16,3,2,1,0,0,0
9,0912,1,5,22,2,4,2,1,0,1
9,0901,1,3,1,1,4,1,0,1,1
9,0911,1,2,23,3,4,2,2,0,2
9,0909,1,2,21,7,4,2,1,0,1
9,0908,1,6,22,2,4,2,1,0,1
9,0901,1,3,11,1,4,2,1,0,1
9,0916,1,3,11,6,4,1,0,1,1
9,0910,1,3,10,2,4,1,0,0,0
9,0901,1,3,13,3,4,1,0,0,0
9,0910,1,3,14,6,4,1,1,0,1
9,0911,1,3,20,1,4,2,1,0,1
9,0916,1,4,10,3,4,1,0,0,0
9,0920,1,4,9,3,4,2,0,0,0
9,0916,1,5,7,3,4,1,4,0,4
9,0901,1,5,11,3,4,1,0,0,0
9,0916,1,5,19,1,4,1,1,0,1
9,0916,1,5,20,3,2,1,2,0,2
9,0901,1,6,3,1,4,1,0,1,1
9,0901,1,6,3,4,4,1,0,0,0
9,0921,1,6,4,3,2,1,0,0,0
9,0903,1,5,9,7,4,2,1,0,1
9,0914,1,6,7,5,4,2,0,0,0
9,0921,1,5,17,3,7,1,0,0,0
9,0910,1,6,6,3,2,1,2,0,2
9,0906,1,6,4,7,4,1,0,0,0
9,0906,1,6,11,1,4,1,1,0,1
9,0914,1,6,10,1,4,2,13,2,15
9,0901,1,6,13,7,4,1,0,0,0
9,0901,1,6,6,4,4,1,0,0,0
9,0907,1,6,15,3,2,2,3,0,3
9,0907,1,7,0,4,4,1,0,0,0
9,0911,1,6,10,7,4,2,0,0,0
9,0919,1,6,20,3,4,2,1,0,1
9,0902,1,7,2,4,4,2,2,0,2
9,0916,1,7,5,3,4,1,3,0,3
9,0911,1,6,22,3,2,2,0,0,0
9,0916,1,7,1,7,4,1,0,0,0
9,0901,1,7,17,1,4,1,0,0,0
9,0906,1,7,16,4,4,1,0,0,0
9,0916,1,7,23,7,4,1,1,0,1
9,0901,1,7,18,3,4,2,2,0,2
9,0911,1,7,16,3,4,2,0,0,0
9,0901,1,1,16,3,4,1,2,0,2
9,0916,1,1,14,3,2,2,0,0,0
9,0910,1,1,13,3,4,2,2,0,2
9,0909,1,1,15,3,4,2,2,0,2
9,0907,1,1,22,3,7,1,1,0,1
9,0919,1,1,18,3,7,1,1,0,1
9,0919,1,1,17,3,4,2,1,0,1
9,0910,1,2,14,2,4,1,1,0,1
9,0907,1,2,20,3,4,2,1,0,1
9,0909,1,2,21,1,4,2,0,1,1
9,0911,1,3,6,1,4,2,0,1,1
9,0908,1,2,17,4,4,1,0,0,0
9,0910,1,2,20,2,5,1,0,0,0
9,0912,1,6,19,3,7,1,0,0,0
9,0907,1,3,15,3,4,2,1,0,1
9,0912,1,3,15,3,2,1,0,0,0
9,0907,1,3,18,3,4,2,2,0,2
9,0907,1,3,22,1,4,1,1,0,1
9,0901,1,4,8,3,4,1,0,0,0
9,0908,1,1,17,3,4,2,0,1,1
9,0904,1,4,2,7,4,2,0,0,0
9,0916,1,4,9,8,10,2,0,0,0
9,0910,1,4,11,1,4,1,1,0,1
9,0904,1,7,19,3,4,2,1,0,1
9,0924,1,3,16,5,4,1,0,0,0
9,0901,1,4,14,5,4,1,1,0,1
9,0918,1,5,7,4,4,1,1,0,1
9,0905,1,4,16,3,4,2,1,1,2
9,0907,1,5,10,3,4,1,1,0,1
9,0911,1,5,7,3,2,2,1,0,1
9,0911,1,6,20,4,4,1,0,0,0
9,0907,1,6,8,1,4,2,1,1,2
9,0918,1,5,21,3,7,2,2,0,2
9,0910,1,6,11,3,4,1,1,0,1
9,0907,1,6,11,1,4,1,1,0,1
9,0920,1,6,7,7,4,2,1,0,1
9,0907,1,6,14,3,4,1,1,0,1
9,0910,1,6,13,3,7,1,2,0,2
9,0927,1,5,20,4,4,1,0,0,0
9,0909,1,6,17,1,4,1,0,0,0
9,0921,1,6,15,3,4,1,1,0,1
9,0910,1,6,12,3,2,1,0,0,0
9,0907,1,7,0,3,7,1,1,0,1
9,0907,1,7,1,1,4,1,1,0,1
9,0921,1,7,2,7,4,1,1,0,1
9,0907,1,6,21,3,4,1,0,0,0
9,0901,1,6,20,3,7,2,1,0,1
9,0914,1,6,19,1,4,1,1,0,1
9,0923,1,6,19,8,10,2,0,0,0
9,0910,1,7,2,3,7,1,1,0,1
9,0901,1,7,5,7,4,1,0,0,0
9,0907,1,7,22,1,4,1,1,0,1
9,0907,1,1,2,3,4,1,1,0,1
9,0910,1,7,12,3,4,1,1,0,1
9,0907,1,1,1,3,4,1,3,0,3
9,0927,1,1,6,3,4,2,0,0,0
9,0920,1,1,0,7,4,2,0,0,0
9,0911,1,7,20,3,4,2,0,0,0
9,0907,1,1,16,4,4,1,2,0,2
9,0907,1,1,16,2,5,1,1,0,1
9,0916,1,7,7,3,2,1,1,0,1
9,0910,1,1,21,2,2,1,1,0,1
9,0907,1,2,8,6,4,1,1,0,1
9,0911,1,1,14,6,4,2,0,0,0
9,0918,1,2,10,8,10,2,0,1,1
9,0901,1,2,8,3,4,1,1,0,1
9,0904,1,2,11,7,4,2,0,0,0
9,0907,1,2,16,4,4,1,1,0,1
9,0901,1,2,17,1,4,1,1,0,1
9,0901,1,7,21,1,5,1,1,0,1
9,0906,1,2,17,1,4,1,1,0,1
9,0918,1,2,23,3,4,2,1,0,1
9,0901,1,3,15,5,4,1,0,0,0
9,0912,1,2,19,1,4,1,0,0,0
9,0920,1,3,17,1,4,2,1,0,1
9,0916,1,3,14,3,4,1,1,0,1
9,0901,1,3,16,4,4,1,0,0,0
9,0904,1,3,11,1,4,2,1,0,1
9,0904,1,4,4,7,10,2,0,0,0
9,0920,1,4,14,1,4,2,1,0,1
9,0916,1,4,23,3,4,1,1,0,1
9,0911,1,4,22,7,4,2,2,0,2
9,0911,1,4,21,3,4,2,0,0,0
9,0901,1,5,5,7,4,1,2,0,2
9,0916,1,5,6,1,4,1,1,0,1
9,0908,1,4,21,7,4,2,1,0,1
9,0916,1,4,17,4,4,1,0,0,0
9,0901,1,5,10,3,4,1,0,0,0
9,0902,1,4,16,3,4,2,0,0,0
9,0919,1,5,6,6,4,1,1,0,1
9,0920,1,5,5,3,2,2,2,0,2
9,0910,1,5,13,3,2,1,0,0,0
9,0901,1,5,16,7,4,2,1,0,1
9,0907,1,5,19,1,4,1,1,0,1
9,0920,1,5,20,1,5,2,1,0,1
9,0920,1,5,18,3,4,2,1,0,1
9,0916,1,6,1,3,4,1,0,0,0
9,0910,1,6,4,2,4,1,1,0,1
9,0921,1,6,5,7,4,2,1,0,1
9,0925,1,5,18,3,2,2,1,0,1
9,0924,1,6,3,7,4,2,0,0,0
9,0901,1,6,5,3,4,1,1,2,3
9,0911,1,6,7,3,2,2,2,1,3
9,0911,1,5,18,3,4,2,1,0,1
9,0901,1,6,15,3,4,1,0,0,0
9,0916,1,7,0,3,4,1,0,0,0
9,0916,1,7,2,3,4,1,0,0,0
9,0901,1,6,17,3,4,2,2,0,2
9,0925,1,6,17,3,4,2,1,0,1
9,0901,1,7,8,3,4,1,0,0,0
9,0910,1,6,20,3,7,2,1,0,1
9,0907,1,7,11,1,5,1,0,0,0
9,0906,1,7,9,2,4,2,1,0,1
9,0923,1,6,17,7,4,1,0,0,0
9,0906,1,7,5,1,5,2,1,0,1
9,0910,1,7,0,5,4,2,2,0,2
9,0906,1,7,10,3,4,2,1,0,1
9,0906,1,7,2,4,4,1,0,0,0
9,0921,1,7,11,3,2,2,0,0,0
9,0906,1,7,17,3,4,1,0,0,0
9,0901,1,7,16,3,4,1,0,0,0
9,0907,1,7,20,1,5,1,0,0,0
9,0901,1,7,20,1,1,1,0,1,1
9,0911,1,7,22,7,4,2,0,0,0
9,0910,1,7,22,4,4,1,0,0,0
9,0920,1,7,21,7,4,2,0,0,0
9,0920,1,7,15,4,2,2,0,0,0
9,0911,2,1,4,4,4,2,0,2,2
9,0901,2,1,16,7,4,2,2,0,2
9,0907,2,1,18,3,2,2,1,0,1
9,0906,2,1,20,3,4,1,0,0,0
9,0907,2,2,7,4,4,1,1,0,1
9,0911,2,1,19,5,4,2,0,0,0
9,0907,2,2,9,3,4,1,0,0,0
9,0907,2,2,14,3,4,1,0,0,0
9,0901,2,2,15,3,4,1,2,0,2
9,0906,2,2,17,5,4,1,0,0,0
9,0901,2,2,13,7,4,1,0,0,0
9,0904,2,3,5,4,4,2,3,0,3
9,0907,2,3,5,3,4,1,3,0,3
9,0911,2,3,0,5,4,2,4,0,4
9,0911,2,3,11,7,10,2,0,0,0
